character,script_line,season,episode,begin,end,duration,episode_index,bad_words,is_male,is_character
Stefano Forsini,non so di che parli,1,6,5450800000,5462800000,12000000,124,0,1.0,1
Amedeo Cinaglia,io penso di sì invece,1,6,5470800000,5484400000,13600000,125,0,1.0,1
Amedeo Cinaglia,ti ricordi di quello strano pranzo che hai organizzato tanti anni fa,1,6,5500000000,5529600000,29600000,126,0,1.0,1
Amedeo Cinaglia,con quel lobbista molto particolare un grande sostenitore dell eolico,1,6,5532400000,5564400000,32000000,127,0,1.0,1
Amedeo Cinaglia,se ne parlò tanto all epoca,1,6,5577200000,5591200000,14000000,128,0,1.0,1
Amedeo Cinaglia,poi però finì tutto nel dimenticatoio anche le foto tue e di lui,1,6,5601200000,5630400000,29200000,129,0,1.0,1
Amedeo Cinaglia,poco dopo però le pale iniziarono a girare in mezza italia,1,6,5636800000,5667600000,30800000,130,0,1.0,1
Amedeo Cinaglia,tu lo sai come si dice no,1,6,5670400000,5682400000,12000000,131,0,1.0,1
Amedeo Cinaglia,a pensare male si fa peccato ma molto spesso ci si azzecca,1,6,5688400000,5716400000,28000000,132,0,1.0,1
Stefano Forsini,togliti dal cazzo amedeo,1,6,5727200000,5742000000,14800000,133,1,1.0,1
Amedeo Cinaglia,no,1,6,5754800000,5763200000,8400000,134,0,1.0,1
Amedeo Cinaglia,voglio che usi tutto il potere che hai conquistato in questi anni,1,6,5768800000,5795600000,26800000,135,0,1.0,1
Amedeo Cinaglia,per affidare la direzione dei musei di roma a un amico comune,1,6,5796400000,5822800000,26400000,136,0,1.0,1
Stefano Forsini,tu sei fuori di testa,1,6,5823600000,5836800000,13200000,137,0,1.0,1
Amedeo Cinaglia,ma come non sei curioso di sapere chi è l amico,1,6,5858400000,5880000000,21600000,138,0,1.0,1
Amedeo Cinaglia,è taccon,1,6,5894800000,5903600000,8800000,139,0,1.0,1
Amedeo Cinaglia,il povero taccon ha sempre desiderato quel posto,1,6,5918400000,5939200000,20800000,140,0,1.0,1
Amedeo Cinaglia,solo che il partito aveva altri piani altri raccomandati,1,6,5940000000,5970800000,30800000,141,0,1.0,1
Stefano Forsini,veramente ti sei venduto l anima al diavolo per due terreni a ostia,1,6,5971600000,6004000000,32400000,142,0,1.0,1
Amedeo Cinaglia,il diavolo ha pure la tua,1,6,6007600000,6020400000,12800000,143,0,1.0,1
Amedeo Cinaglia,quanto t hanno dato per far girare quelle pale eh,1,6,6021200000,6048000000,26800000,144,0,1.0,1
Stefano Forsini,sei un fallito cinaglia e bluffi da fallito,1,6,6061600000,6090400000,28800000,145,0,1.0,1
Stefano Forsini,non hai niente in mano solo voci del passato,1,6,6091200000,6115600000,24400000,146,0,1.0,1
Stefano Forsini,che evidentemente non hai ancora digerito,1,6,6116400000,6145200000,28800000,147,0,1.0,1
Amedeo Cinaglia,mi ha fatto piacere rivederti stefano,1,6,6146000000,6171200000,25200000,148,0,1.0,1
Stefano Forsini,a me no,1,6,6146000000,6171200000,25200000,149,0,1.0,1
Amedeo Cinaglia,meglio dell ultima volta che ci siamo visti no,1,6,6172000000,6193200000,21200000,150,0,1.0,1
Amedeo Cinaglia,t ho spaccato la faccia,1,6,6198400000,6212800000,14400000,151,0,1.0,1
Stefano Forsini,l ultima volta che ci siamo visti ti ho portato via tua moglie,1,6,6245200000,6273600000,28400000,152,0,1.0,1
Amedeo Cinaglia,beh allora vediamo che succede la prossima volta,1,6,6297600000,6321600000,24000000,153,0,1.0,1
Amedeo Cinaglia,aspetto tue notizie,1,6,6400400000,6413600000,13200000,154,0,1.0,1
Amedeo Cinaglia,diciamo entro stasera,1,6,6422800000,6435200000,12400000,155,0,1.0,1
Gabriele Marchilli,sara per favore parliamo,1,6,6677600000,6693600000,16000000,156,0,1.0,1
Sara Monaschi,zitto,1,6,6677600000,6693600000,16000000,157,0,0.0,1
Gabriele Marchilli,mi dispiace veramente,1,6,6698400000,6708400000,10000000,158,0,1.0,1
Sara Monaschi,stai zitto ho detto,1,6,6709200000,6723200000,14000000,159,0,0.0,1
Sara Monaschi,io non ci posso credere,1,6,6731600000,6744400000,12800000,160,0,0.0,1
Sara Monaschi,eri d accordo con quelli fin dall inizio,1,6,6749200000,6770000000,20800000,161,0,0.0,1
Sara Monaschi,tu mi hai venduto a quei due ma chi cazzo sei lele,1,6,6770800000,6803200000,32400000,162,1,0.0,1
Gabriele Marchilli,non avevo alternative,1,6,6804000000,6816400000,12400000,163,0,1.0,1
Gabriele Marchilli,non sai in che casino mi sono infilato,1,6,6817200000,6834000000,16800000,164,0,1.0,1
Sara Monaschi,mi hai usato perché hai visto l occasione giusta,1,6,6834800000,6859600000,24800000,165,0,0.0,1
Sara Monaschi,e adesso che sei attaccato addosso a quei due,1,6,6860400000,6882800000,22400000,166,0,0.0,1
Sara Monaschi,non appena trovi un occasione migliore molli pure loro,1,6,6887600000,6909600000,22000000,167,0,0.0,1
Sara Monaschi,tu sei una merda,1,6,6916000000,6938400000,22400000,168,1,0.0,1
Gabriele Marchilli,e allora sono come te,1,6,6916000000,6938400000,22400000,169,0,1.0,1
Gabriele Marchilli,una che usa le persone e quando non le servono più le butta via,1,6,6939200000,6964800000,25600000,170,0,1.0,1
Sara Monaschi,di agli amichetti tuoi che mi faccio viva io,1,6,7054000000,7074000000,20000000,174,0,0.0,1
Aureliano Adami,non puoi capire che roba questa ha quasi più palle di mia sorella,1,6,7128800000,7156400000,27600000,176,1,1.0,1
Isabelle Mbamba,ti piace,1,6,7164400000,7174800000,10400000,177,0,0.0,1
Aureliano Adami,macché,1,6,7175600000,7184400000,8800000,178,0,1.0,1
Aureliano Adami,questa se la batte lele,1,6,7185200000,7196800000,11600000,179,0,1.0,1
Aureliano Adami,se la batteva perché mi sa che mo,1,6,7201200000,7217200000,16000000,180,0,1.0,1
Isabelle Mbamba,allora ti piace,1,6,7228800000,7238400000,9600000,181,0,0.0,1
Aureliano Adami,isabel non fare la gelosa che non sei capace,1,6,7242000000,7260800000,18800000,182,0,1.0,1
Aureliano Adami,ce l hai una cosa pulita da darmi,1,6,7272800000,7288400000,15600000,183,0,1.0,1
Aureliano Adami,comunque sto cercando casa tra un po levo il disturbo,1,6,7338000000,7362800000,24800000,184,0,1.0,1
Aureliano Adami,di chi è sta cosa,1,6,7400400000,7410000000,9600000,185,0,1.0,1
Isabelle Mbamba,e mo sei te che fai il geloso,1,6,7420400000,7435600000,15200000,186,0,0.0,1
Aureliano Adami,mica me l hai detto di chi è,1,6,7440400000,7452000000,11600000,187,0,1.0,1
Isabelle Mbamba,ma che te frega di chi era,1,6,7452800000,7467600000,14800000,188,0,0.0,1
Isabelle Mbamba,guarda che è lavata stronzo,1,6,7495200000,7520400000,25200000,189,1,0.0,1
Aureliano Adami,bene,1,6,7495200000,7520400000,25200000,190,0,1.0,1
Isabelle Mbamba,perché non resti qua,1,6,7563200000,7575600000,12400000,191,0,0.0,1
Isabelle Mbamba,a me piace che stai qua,1,6,7659200000,7671200000,12000000,192,0,0.0,1
Aureliano Adami,ciao,1,6,7722000000,7730400000,8400000,193,0,1.0,1
Isabelle Mbamba,ma vaffanculo,1,6,7814800000,7826000000,11200000,194,1,0.0,1
Sara Monaschi,eccoti,1,6,7984000000,7992400000,8400000,195,0,0.0,1
Sandro Monaschi,ho fatto prima che ho potuto che è successo,1,6,8001600000,8021600000,20000000,196,0,1.0,1
Sara Monaschi,non qui andiamo,1,6,8022400000,8033200000,10800000,197,0,0.0,1
Sara Monaschi,sandro il punto qua è un altro prenderci quello che vogliamo,1,6,8082800000,8112000000,29200000,198,0,0.0,1
Sandro Monaschi,ancora ci credi,1,6,8112800000,8124000000,11200000,199,0,1.0,1
Sara Monaschi,c è una soluzione,1,6,8124800000,8134000000,9200000,200,0,0.0,1
Sara Monaschi,dobbiamo fare entrare quei tre nella società,1,6,8140000000,8164400000,24400000,201,0,0.0,1
Sara Monaschi,dargli delle quote,1,6,8165200000,8175600000,10400000,202,0,0.0,1
Sandro Monaschi,ma che cazzo dici,1,6,8176400000,8188000000,11600000,203,1,1.0,1
Sara Monaschi,ragiona,1,6,8200400000,8210800000,10400000,204,0,0.0,1
Sara Monaschi,la nostra società sta per fallire,1,6,8234000000,8251600000,17600000,205,0,0.0,1
Sara Monaschi,se eseguiamo gli ordini di samurai quello non ci lascia nemmeno le briciole,1,6,8256800000,8290000000,33200000,206,0,0.0,1
Sara Monaschi,invece con loro dentro qualche possibilità ancora ce l abbiamo,1,6,8304000000,8332000000,28000000,207,0,0.0,1
Sandro Monaschi,sei fuori di testa,1,6,8332800000,8345200000,12400000,208,0,1.0,1
Sandro Monaschi,ma lo sai chi sono quelli quelli non scherzano,1,6,8346000000,8367600000,21600000,209,0,1.0,1
Sandro Monaschi,appena entrano nell affare quelli si prendono tutto come samurai,1,6,8372000000,8406800000,34800000,210,0,1.0,1
Sara Monaschi,quelli non sanno nemmeno che cos è una società sono dei ragazzini,1,6,8407600000,8440400000,32800000,211,0,0.0,1
Sara Monaschi,non sarà difficile fargli fare quello che vogliamo noi,1,6,8446800000,8472800000,26000000,212,0,0.0,1
Sandro Monaschi,e a samurai che gli raccontiamo o pensi di gestire anche lui,1,6,8473600000,8506000000,32400000,213,0,1.0,1
Sara Monaschi,ma sono proprio loro la soluzione per bloccare samurai,1,6,8506800000,8534800000,28000000,214,0,0.0,1
Sara Monaschi,quelli sono disposti a tutto,1,6,8557600000,8572800000,15200000,215,0,0.0,1
Sara Monaschi,non si fermano davanti a niente,1,6,8588800000,8605600000,16800000,216,0,0.0,1
Sara Monaschi,nemmeno davanti a lui,1,6,8613200000,8625600000,12400000,217,0,0.0,1
Sara Monaschi,cediamo delle quote ai ragazzi e li teniamo buoni,1,6,8671200000,8699600000,28400000,218,0,0.0,1
Sara Monaschi,poi facciamo firmare a theodosiou,1,6,8706800000,8726400000,19600000,219,0,0.0,1
Sara Monaschi,la cessione dei terreni alla nostra società,1,6,8727200000,8749200000,22000000,220,0,0.0,1
Sara Monaschi,a quel punto possiamo,1,6,8779200000,8790000000,10800000,221,0,0.0,1
Sandro Monaschi,non dire altro,1,6,8818400000,8828000000,9600000,222,0,1.0,1
Angelica Sale,andate a giocare,1,6,8905200000,8919200000,14000000,223,0,0.0,1
Adelaide Anacleti,dove vai,1,6,8992400000,9001200000,8800000,224,0,0.0,1
Angelica Sale,esco per negozi,1,6,9002000000,9016000000,14000000,225,0,0.0,1
Adelaide Anacleti,spadino lo sa,1,6,9016800000,9046000000,29200000,226,0,0.0,1
Angelica Sale,devo comprare dei vestiti,1,6,9016800000,9046000000,29200000,227,0,0.0,1
Angelica Sale,roba carina per spadino lo faccio contento,1,6,9046800000,9074000000,27200000,228,0,0.0,1
Adelaide Anacleti,è lui che te l ha chiesto,1,6,9081600000,9096000000,14400000,229,0,0.0,1
Angelica Sale,no gli faccio una sorpresa,1,6,9096800000,9112000000,15200000,230,0,0.0,1
Adelaide Anacleti,allora ti prendo i soldi,1,6,9130000000,9144800000,14800000,231,0,0.0,1
Angelica Sale,no li ho grazie,1,6,9152000000,9164400000,12400000,232,0,0.0,1
Adelaide Anacleti,però non vai da sola,1,6,9185200000,9198800000,13600000,233,0,0.0,1
Adelaide Anacleti,mercedes,1,6,9209600000,9220400000,10800000,234,0,0.0,1
Adelaide Anacleti,vieni qua,1,6,9228400000,9237600000,9200000,235,0,0.0,1
Adelaide Anacleti,vai con lei,1,6,9260000000,9270000000,10000000,236,0,0.0,1
Ezio Quirino,mannaggia a te quanto sei bella,1,6,9379600000,9398400000,18800000,238,1,1.0,1
Ezio Quirino,che è che c è,1,6,9416800000,9426800000,10000000,239,0,1.0,1
Livia Adami,niente,1,6,9439600000,9449200000,9600000,240,0,0.0,1
Livia Adami,il bello di casa è sempre stato aureliano,1,6,9463200000,9484400000,21200000,241,0,0.0,1
Livia Adami,è spiccicato a mamma,1,6,9504000000,9518800000,14800000,242,0,0.0,1
Ezio Quirino,te la ricordi ancora,1,6,9556800000,9569600000,12800000,243,0,1.0,1
Livia Adami,sì,1,6,9591600000,9600400000,8800000,244,0,0.0,1
Ezio Quirino,sta tranquilla livia,1,6,9673600000,9688000000,14400000,245,0,1.0,1
Ezio Quirino,hai fatto la cosa giusta,1,6,9692000000,9705200000,13200000,246,0,1.0,1
Ezio Quirino,per te e per lui,1,6,9714800000,9728000000,13200000,247,0,1.0,1
Ezio Quirino,dove vai,1,6,9774000000,9785600000,11600000,249,0,1.0,1
Livia Adami,hai sentito,1,6,9774000000,9785600000,11600000,250,0,0.0,1
Ezio Quirino,sì ma dove vai,1,6,9798000000,9813200000,15200000,251,0,1.0,1
Livia Adami,di là,1,6,9798000000,9813200000,15200000,252,0,0.0,1
Livia Adami,perché stai qua,1,6,9946000000,9955200000,9200000,253,0,0.0,1
Aureliano Adami,non lo vedi,1,6,9966000000,9976000000,10000000,254,0,1.0,1
Aureliano Adami,e comunque questa è casa mia,1,6,10016000000,10029600000,13600000,255,0,1.0,1
Aureliano Adami,che cazzo stai a fare te qua,1,6,10081600000,10095600000,14000000,256,1,1.0,1
Ezio Quirino,falla finita aurelia,1,6,10105200000,10120000000,14800000,257,0,1.0,1
Aureliano Adami,no tu,1,6,10105200000,10120000000,14800000,258,0,1.0,1
Aureliano Adami,ti scopi mia sorella e pensi di parlare con me,1,6,10120800000,10140400000,19600000,259,0,1.0,1
Aureliano Adami,faccia di merda,1,6,10141200000,10160800000,19600000,260,1,1.0,1
Livia Adami,per favore vai di là,1,6,10141200000,10160800000,19600000,261,0,0.0,1
Livia Adami,vai di là,1,6,10166800000,10178400000,11600000,262,0,0.0,1
Livia Adami,vai,1,6,10215600000,10225200000,9600000,263,0,0.0,1
Livia Adami,come stai aurelia,1,6,10346400000,10355600000,9200000,264,0,0.0,1
Aureliano Adami,come cazzo fai a scoparti quel parassita,1,6,10369600000,10391199999,21599999,265,1,1.0,1
Livia Adami,da quando ti preoccupi con chi scopo,1,6,10398399999,10417600000,19200001,266,0,0.0,1
Aureliano Adami,quello sta qua per i soldi nostri lo sai,1,6,10440000000,10457200000,17200000,267,0,1.0,1
Livia Adami,e tu perché stai qua,1,6,10458000000,10470000000,12000000,268,0,0.0,1
Aureliano Adami,non mi rispondi,1,6,10477600000,10488400000,10800000,269,0,1.0,1
Livia Adami,di che di quirino,1,6,10493200000,10502400000,9200000,270,0,0.0,1
Livia Adami,di che ti devo rispondere non sono cazzi tuoi,1,6,10503200000,10524800000,21600000,271,1,0.0,1
Livia Adami,dove stai adesso,1,6,10558400000,10568000000,9600000,272,0,0.0,1
Aureliano Adami,non sono cazzi tuoi,1,6,10584000000,10597200000,13200000,273,1,1.0,1
Livia Adami,oh,1,6,10613200000,10624000000,10800000,274,0,0.0,1
Livia Adami,mi dispiace che te ne sei andato,1,6,10651600000,10666800000,15200000,275,0,0.0,1
Aureliano Adami,non me ne sono andato,1,6,10682000000,10693600000,11600000,276,0,1.0,1
Aureliano Adami,m hai cacciato,1,6,10705200000,10715200000,10000000,277,0,1.0,1
Aureliano Adami,e ti sei messa vicino quel coglione,1,6,10735600000,10752800000,17200000,278,1,1.0,1
Manfredi Anacleti,mo che è morto tullio dobbiamo approfittarne,1,6,10830800000,10849600000,18800000,279,0,1.0,1
Manfredi Anacleti,bisogna allargarsi subito,1,6,10850400000,10869600000,19200000,280,0,1.0,1
Manfredi Anacleti,dobbiamo prenderci qualcosa di quei buffoni degli adami,1,6,10874000000,10898400000,24400000,281,0,1.0,1
Manfredi Anacleti,mo siamo in due e siamo più forti tocca farsi sentire,1,6,10899200000,10933200000,34000000,282,0,1.0,1
Vincenzo Sale,hai qualche idea,1,6,10934000000,10946800000,12800000,283,0,1.0,1
Manfredi Anacleti,dobbiamo cominciare con una cosa piccola e vedere come reagiscono,1,6,10962400000,10996400000,34000000,284,0,1.0,1
Manfredi Anacleti,è arrivato il momento che lo facciamo insieme però,1,6,10997200000,11019200000,22000000,285,0,1.0,1
Vincenzo Sale,se ti serve qualcuno basta chiedere,1,6,11024800000,11040000000,15200000,286,0,1.0,1
Vincenzo Sale,angelica mia come sta,1,6,11074000000,11088800000,14800000,287,0,1.0,1
Manfredi Anacleti,come una regina,1,6,11115200000,11129600000,14400000,288,1,1.0,1
Gabriella,entra e chiudi la porta,1,6,11216800000,11230000000,13200000,289,0,0.0,1
Gabriella,perché vuoi che taccon abbia quel posto,1,6,11264800000,11283600000,18800000,290,0,0.0,1
Amedeo Cinaglia,perché se lo merita,1,6,11294000000,11311200000,17200000,291,0,1.0,1
Gabriella,sì certo,1,6,11294000000,11311200000,17200000,292,0,0.0,1
Gabriella,piantala,1,6,11312000000,11322000000,10000000,293,0,0.0,1
Gabriella,chi c è dietro amedeo,1,6,11335600000,11347200000,11600000,294,0,0.0,1
Amedeo Cinaglia,dietro chi,1,6,11354400000,11378400000,24000000,295,0,1.0,1
Gabriella,amedeo chi c è dietro,1,6,11354400000,11378400000,24000000,296,0,0.0,1
Amedeo Cinaglia,samurai,1,6,11422000000,11432800000,10800000,297,0,1.0,1
Gabriella,cazzo,1,6,11470400000,11488400000,18000000,298,1,0.0,1
Amedeo Cinaglia,è vietato,1,6,11470400000,11488400000,18000000,299,0,1.0,1
Amedeo Cinaglia,siamo in un ufficio pubblico,1,6,11492800000,11505200000,12400000,300,0,1.0,1
Gabriella,sei a libro paga di un criminale,1,6,11528000000,11545200000,17200000,301,0,0.0,1
Amedeo Cinaglia,no io lavoro con uno che a roma fa affari con tutti,1,6,11555600000,11577600000,22000000,302,0,1.0,1
Amedeo Cinaglia,compresi voi,1,6,11586000000,11595200000,9200000,303,0,1.0,1
Amedeo Cinaglia,e tu perché sei qui,1,6,11624400000,11643600000,19200000,304,0,1.0,1
Gabriella,stefano ti voleva denunciare,1,6,11644400000,11661600000,17200000,305,0,0.0,1
Gabriella,per il tuo tentativo di ricatto,1,6,11664800000,11681200000,16400000,306,0,0.0,1
Gabriella,forse ho sbagliato a fermarlo,1,6,11685200000,11702400000,17200000,307,0,0.0,1
Amedeo Cinaglia,mi è sempre piaciuto stefano,1,6,11703200000,11718000000,14800000,308,0,1.0,1
Amedeo Cinaglia,il più bravo politico della sua generazione,1,6,11722400000,11741600000,19200000,309,0,1.0,1
Amedeo Cinaglia,il più preparato il più intelligente il più lucido,1,6,11746800000,11777200000,30400000,310,0,1.0,1
Amedeo Cinaglia,il migliore di tutti noi,1,6,11788000000,11801200000,13200000,311,0,1.0,1
Amedeo Cinaglia,senza dubbio,1,6,11804800000,11814000000,9200000,312,0,1.0,1
Gabriella,ancora non sopporti che ho scelto lui,1,6,11827200000,11851600000,24400000,313,0,0.0,1
Amedeo Cinaglia,hai scelto un uomo corrotto gabriella,1,6,11865200000,11887200000,22000000,314,0,1.0,1
Amedeo Cinaglia,dimmi che non lo sapevi,1,6,11913200000,11925200000,12000000,315,0,1.0,1
Gabriella,io e te non abbiamo più niente da dirci,1,6,11962800000,11979600000,16800000,316,0,0.0,1
Sara Monaschi,allora farò in modo che il vaticano venda i terreni alla società di mio marito,1,6,12097600000,12135200000,37600000,317,0,0.0,1
Sara Monaschi,e a voi vi cedo delle quote,1,6,12136000000,12150400000,14400000,318,0,0.0,1
Aureliano Adami,che vuol dire,1,6,12161600000,12171600000,10000000,319,0,1.0,1
Sara Monaschi,vuol dire che diventiamo soci,1,6,12178400000,12193600000,15200000,320,0,0.0,1
Alberto Anacleti,soci,1,6,12205600000,12214000000,8400000,321,0,1.0,1
Sara Monaschi,è l unica soluzione il vaticano non venderà mai a voi da soli,1,6,12214800000,12250400000,35600000,322,0,0.0,1
Alberto Anacleti,che quote quanto,1,6,12256400000,12273600000,17200000,323,0,1.0,1
Sara Monaschi,cinquanta percento,1,6,12278000000,12292400000,14400000,324,0,0.0,1
Alberto Anacleti,facciamo il 60 siamo in tre,1,6,12314400000,12334800000,20400000,325,0,1.0,1
Alberto Anacleti,si divide meglio no,1,6,12352800000,12364400000,11600000,326,0,1.0,1
Sara Monaschi,va bene,1,6,12391600000,12400800000,9200000,327,0,0.0,1
Aureliano Adami,dai va avanti forza,1,6,12411600000,12424000000,12400000,328,0,1.0,1
Sara Monaschi,quei terreni li vuole anche samurai,1,6,12436400000,12452000000,15600000,329,0,0.0,1
Alberto Anacleti,parla chiaro però che vuoi dire,1,6,12465200000,12484000000,18800000,330,0,1.0,1
Aureliano Adami,te non dici un cazzo gabrie,1,6,12495600000,12510400000,14800000,331,1,1.0,1
Gabriele Marchilli,che devo dire,1,6,12526400000,12535600000,9200000,332,0,1.0,1
Aureliano Adami,ma tu hai capito questa che vuole,1,6,12536400000,12551200000,14800000,333,0,1.0,1
Gabriele Marchilli,vuole fare la società con noi,1,6,12552000000,12574800000,22800000,334,0,1.0,1
Aureliano Adami,sì col cazzo,1,6,12552000000,12574800000,22800000,335,1,1.0,1
Aureliano Adami,questa vuole che ammazziamo samurai,1,6,12588800000,12605200000,16400000,336,0,1.0,1
Aureliano Adami,vero,1,6,12611600000,12620400000,8800000,337,0,1.0,1
Sara Monaschi,voglio essere sicura che,1,6,12662000000,12678000000,16000000,338,0,0.0,1
Sara Monaschi,fare società con voi sia la scelta migliore,1,6,12685200000,12706800000,21600000,339,0,0.0,1
Aureliano Adami,mmh,1,6,12707600000,12716000000,8400000,340,0,1.0,1
Aureliano Adami,vuoi ammazzare uno e ti vergogni di dirlo,1,6,12726000000,12745600000,19600000,341,0,1.0,1
Sara Monaschi,allora lasciamo perdere,1,6,12773200000,12786400001,13200001,342,0,0.0,1
Sara Monaschi,sputtanate il monsignore e l affare non lo fa nessuno,1,6,12787200000,12808800001,21600001,343,0,0.0,1
Aureliano Adami,no l affare si fa altro che non si fa,1,6,12809600000,12830000000,20400000,344,0,1.0,1
Aureliano Adami,però le regole le facciamo noi,1,6,12839600000,12851600000,12000000,345,0,1.0,1
Aureliano Adami,ci dai il 75,1,6,12859600000,12876400000,16800000,346,0,1.0,1
Sara Monaschi,non si può fare,1,6,12887200000,12910400000,23200000,347,0,0.0,1
Aureliano Adami,ma io non te lo sto a chiedere,1,6,12887200000,12910400000,23200000,348,0,1.0,1
Aureliano Adami,o è così o niente,1,6,12924800000,12936000000,11200000,349,0,1.0,1
Sara Monaschi,va bene,1,6,13006800000,13018800001,12000001,350,0,0.0,1
Aureliano Adami,brava,1,6,13006800000,13018800001,12000001,351,0,1.0,1
Aureliano Adami,mo dimmi dove sta il prete,1,6,13024000000,13046800000,22800000,352,0,1.0,1
Sara Monaschi,perché,1,6,13024000000,13046800000,22800000,353,0,0.0,1
Aureliano Adami,ti dovesse venire in mente qualche strana idea,1,6,13047600000,13069200000,21600000,354,0,1.0,1
Aureliano Adami,tipo di venderci a samurai,1,6,13082400000,13097200000,14800000,355,0,1.0,1
Aureliano Adami,invece lele viene con te a firmare le carte,1,6,13115600000,13136000000,20400000,356,0,1.0,1
Aureliano Adami,e io e lo zingaro andiamo a prendere il prete,1,6,13138800000,13158000000,19200000,357,0,1.0,1
Aureliano Adami,dimmi dove sta,1,6,13168400000,13179200000,10800000,358,0,1.0,1
Sara Monaschi,sta in ritiro,1,6,13207200000,13218400000,11200000,359,0,0.0,1
Sara Monaschi,in un abbazia fuori roma,1,6,13228400000,13242400000,14000000,360,0,0.0,1
Aureliano Adami,oh che è,1,6,13446000000,13458400000,12400000,367,0,1.0,1
Aureliano Adami,andiamo a sbattere stai fermo,1,6,13587600000,13604000000,16400000,371,1,1.0,1
Aureliano Adami,leva,1,6,13658000000,13672800000,14800000,373,0,1.0,1
Alberto Anacleti,l abbazia chiude alle nove,1,6,13907200000,13919600000,12400000,375,0,1.0,1
Alberto Anacleti,dentro ci vivono sei frati e dormono tutti là al secondo piano,1,6,13930000000,13962800000,32800000,376,0,1.0,1
Aureliano Adami,come cazzo hai fatto a saperlo,1,6,13987600000,14003200000,15600000,377,1,1.0,1
Alberto Anacleti,basta sapere a chi domandare,1,6,14018400000,14032400000,14000000,378,0,1.0,1
Aureliano Adami,mortacci vostri state dappertutto,1,6,14066400000,14082400000,16000000,379,0,1.0,1
Alberto Anacleti,hai capito sì,1,6,14083200000,14097200000,14000000,380,0,1.0,1
Aureliano Adami,abbiamo un po di tempo andiamo ti faccio vedere una cosa,1,6,14113600000,14140800000,27200000,381,0,1.0,1
Manfredi Anacleti,hai fatto spese,1,6,14255200000,14267200000,12000000,383,0,1.0,1
Angelica Sale,ho fatto come m hai detto,1,6,14270400000,14284000000,13600000,384,0,0.0,1
Manfredi Anacleti,cos è,1,6,14337600000,14362800000,25200000,385,0,1.0,1
Angelica Sale,il resto dei soldi che mi hai dato,1,6,14337600000,14362800000,25200000,386,0,0.0,1
Manfredi Anacleti,ma no questi li puoi tenere e magari ti ci fai un altro regaletto,1,6,14368000000,14396800000,28800000,387,0,1.0,1
Manfredi Anacleti,mo vatti a vestire vatti a fare bella per spadino,1,6,14440400000,14465200000,24800000,388,0,1.0,1
Manfredi Anacleti,allora,1,6,14507200000,14515600000,8400000,389,0,1.0,1
Manfredi Anacleti,chiama vincenzo fatti mandare due ragazzi,1,6,14583200000,14606800000,23600000,393,0,1.0,1
Manfredi Anacleti,questa cosa si fa insieme,1,6,14621600000,14636800000,15200000,394,0,1.0,1
Manfredi Anacleti,subito non c è motivo di aspettare,1,6,14653200000,14674000000,20800000,396,0,1.0,1
Manfredi Anacleti,l eur mi piace l eur,1,6,14674800000,14696000000,21200000,397,0,1.0,1
Alberto Anacleti,ammazza ma che è sta puzza,1,6,14841600000,14857600000,16000000,399,0,1.0,1
Aureliano Adami,andiamo vieni con me,1,6,14870000000,14881600000,11600000,400,0,1.0,1
Alberto Anacleti,ma che è sto posto,1,6,14982000000,14993600000,11600000,401,0,1.0,1
Aureliano Adami,facciamoci un bagno,1,6,15062000000,15074400000,12400000,402,0,1.0,1
Alberto Anacleti,che,1,6,15078800000,15087200000,8400000,403,0,1.0,1
Alberto Anacleti,dentro a sta merda,1,6,15090800000,15100800000,10000000,404,1,1.0,1
Alberto Anacleti,ma che hai cominciato a drogarti,1,6,15105600000,15123600000,18000000,405,0,1.0,1
Aureliano Adami,spogliati,1,6,15134800000,15144400000,9600000,406,0,1.0,1
Alberto Anacleti,no,1,6,15157200000,15165600000,8400000,407,0,1.0,1
Alberto Anacleti,non ci penso proprio io c ho freddo,1,6,15177200000,15202000000,24800000,408,0,1.0,1
Aureliano Adami,e spogliati,1,6,15177200000,15202000000,24800000,409,0,1.0,1
Alberto Anacleti,ma che sei matto,1,6,15243600000,15254000000,10400000,410,0,1.0,1
Aureliano Adami,fa come cazzo ti pare allora,1,6,15266800000,15283600000,16800000,411,1,1.0,1
Aureliano Adami,non sai che ti perdi,1,6,15361600000,15372400000,10800000,412,0,1.0,1
Alberto Anacleti,ah,1,6,15378400000,15388000000,9600000,413,0,1.0,1
Aureliano Adami,che fai rimani lì,1,6,15656400001,15666400001,10000000,414,0,1.0,1
Isabelle Mbamba,le tue ragazze,1,6,16144000000,16154800000,10800000,421,0,0.0,1
Isabelle Mbamba,no,1,6,16223600000,16232000000,8400000,424,0,0.0,1
Isabelle Mbamba,sta città mi fa schifo,1,6,16378000000,16392800000,14800000,430,0,0.0,1
Isabelle Mbamba,è una merda,1,6,16399600000,16410800000,11200000,431,1,0.0,1
Aureliano Adami,cioè questa è una zoccola,1,6,16580400000,16594800000,14400000,433,1,1.0,1
Aureliano Adami,ma che cazzo vuole dalla vita mia,1,6,16603200000,16617600000,14400000,434,1,1.0,1
Alberto Anacleti,ma ti piace,1,6,16635600000,16644800000,9200000,435,0,1.0,1
Aureliano Adami,ma che c entra,1,6,16649600000,16658000000,8400000,436,0,1.0,1
Alberto Anacleti,ci stai bene insieme,1,6,16676800000,16691600000,14800000,437,0,1.0,1
Aureliano Adami,e insisti,1,6,16676800000,16691600000,14800000,438,0,1.0,1
